class,image_path,width,height,aspect_ratio
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4442.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4443.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4444.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4444.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4445.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4445.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4446.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4446.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4447.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4447.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4448.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4448.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4449.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4449.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4450.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4450.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4451.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4451.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4452.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4452.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4453.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4453.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4454.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4454.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4455.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4455.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4456.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4456.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4457.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4457.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4458.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4458.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4459.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4459.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4460.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4460.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4461.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4461.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4462.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4462.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4463.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4463.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4464.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4464.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4465.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4465.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4466.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4466.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4467.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4467.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4468.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4468.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4469.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4469.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4470.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4470.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4471.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4471.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4472.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4472.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4473.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4473.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4474.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4474.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4475.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4475.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4476.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4476.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4477.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4477.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4478.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4478.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4479.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4479.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4480.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4480.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4481.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4481.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4482.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4482.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4483.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4483.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4484.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4484.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4485.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4485.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4486.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4486.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4487.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4487.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4488.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4488.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4489.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4489.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4490.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4490.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4491.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4491.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4492.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4493.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4494.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4495.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4496.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4497.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4498.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4499.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4500.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4501.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4502.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4503.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4504.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4505.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4506.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4507.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4508.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4509.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4510.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4511.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4512.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4513.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4514.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4515.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4516.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4517.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4518.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4519.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4520.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4521.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4522.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4523.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4524.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4525.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4526.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4527.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4528.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4529.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4530.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4531.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4532.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4533.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4534.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4535.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4536.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4537.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4538.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4539.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4540.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4541.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4542.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4543.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4544.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4545.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4546.jpeg,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4717.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4718.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4719.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4720.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4721.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4722.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4723.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4724.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4725.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4726.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4727.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4728.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4729.JPG,100,100,1.0
Unhealthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Unhealthy\IMG_4730.JPG,100,100,1.0
